year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",288.00,84.00,38.82,3.09,10.59,0.00,31.51,3.00,1.00,7380.00,3445.00,370.00,710.00,0.00,2855.00
2018,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",306.00,95.00,38.63,2.55,13.75,0.00,40.08,6.00,1.00,6742.00,2664.00,209.00,657.00,0.00,3212.00
2018,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",310.00,98.00,36.70,3.13,13.34,0.00,44.83,3.00,3.00,5790.00,1841.00,267.00,432.00,0.00,3250.00
2018,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",348.00,81.00,28.50,1.71,17.59,0.61,32.59,5.00,1.00,5093.00,1759.00,171.00,593.00,57.00,2513.00
2018,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",312.00,49.00,19.17,1.65,15.74,0.00,12.44,1.00,2.00,2316.00,800.00,238.00,436.00,0.00,842.00
2018,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",344.00,66.00,28.41,0.32,12.92,0.00,24.35,5.00,0.00,3939.00,1379.00,28.00,350.00,0.00,2182.00
2018,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",283.00,45.00,15.20,1.86,10.41,0.00,17.53,2.00,0.00,2487.00,733.00,401.00,472.00,0.00,881.00
2018,1,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",259.00,48.00,20.72,0.83,16.61,0.00,9.85,5.00,0.00,2324.00,883.00,151.00,799.00,0.00,491.00
2017,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",205.00,22.00,10.59,0.08,7.91,0.00,3.42,0.00,0.00,908.00,369.00,6.00,372.00,0.00,161.00
2017,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",231.00,24.00,11.72,0.00,5.55,0.00,6.73,0.00,0.00,879.00,497.00,0.00,130.00,0.00,252.00
2017,10,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",231.00,33.00,14.51,0.00,11.78,0.00,6.71,0.00,0.00,1204.00,547.00,0.00,254.00,0.00,403.00
2017,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",209.00,17.00,5.50,0.00,4.09,0.00,7.41,35.00,0.00,934.00,254.00,0.00,122.00,0.00,558.00
2017,8,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",244.00,70.00,20.99,2.16,18.80,0.00,28.05,0.00,2.00,4051.00,918.00,118.00,699.00,0.00,2316.00
2017,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",254.00,87.00,28.47,7.04,21.55,0.00,29.94,2.00,1.00,5618.00,1691.00,678.00,856.00,0.00,2393.00
2017,6,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",252.00,88.00,27.57,3.08,25.23,0.00,32.12,1.00,0.00,4711.00,1525.00,223.00,997.00,0.00,1966.00
2017,5,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",318.00,62.00,16.96,0.62,21.38,0.00,23.05,5.00,1.00,3104.00,773.00,20.00,1002.00,0.00,1309.00
2017,4,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",337.00,80.00,32.80,0.51,18.45,0.00,28.24,4.00,0.00,5078.00,1880.00,21.00,903.00,0.00,2274.00
2017,3,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",382.00,73.00,20.10,0.72,12.46,0.61,39.12,2.00,0.00,4417.00,1303.00,29.00,460.00,20.00,2605.00
2017,2,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",314.00,36.00,11.61,0.59,14.15,0.00,9.66,1.00,0.00,1749.00,786.00,13.00,379.00,0.00,571.00
2017,1,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",311.00,46.00,13.67,0.44,8.76,0.36,22.76,0.00,1.00,1985.00,673.00,12.00,280.00,9.00,1011.00
2016,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",290.00,43.00,18.56,0.00,2.12,0.00,22.32,3.00,0.00,1984.00,745.00,0.00,75.00,0.00,1164.00
2016,11,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",299.00,25.00,6.77,0.00,6.43,0.00,11.80,0.00,0.00,1163.00,359.00,0.00,187.00,0.00,617.00
2016,10,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",337.00,38.00,19.72,0.00,9.87,0.00,8.40,19.00,0.00,1793.00,1086.00,0.00,361.00,0.00,346.00
2016,9,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",335.00,48.00,22.14,3.00,14.37,0.00,8.49,5.00,0.00,2284.00,1201.00,86.00,627.00,0.00,370.00
